,Id,name,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,JF,MAM,JJAS,OND
40526,181901,AJMER,1934,0.5,0.0,0.6,0.5,0.4,102.2,114.1,396.7,35.3,0.0,0.0,4.3,654.7,0.5,1.6,648.3,4.3
40527,181901,AJMER,1935,10.5,8.4,0.1,6.2,1.1,15.7,264.8,75.7,173.1,24.1,0.0,1.9,581.6,18.9,7.4,529.3,26.0
40528,181901,AJMER,1936,1.1,5.2,12.2,0.1,0.3,114.2,91.1,65.0,88.6,0.0,8.3,0.3,386.3,6.3,12.5,358.9,8.5
40529,181901,AJMER,1937,0.0,13.6,0.0,0.3,9.8,65.7,320.2,17.5,86.0,1.4,0.2,4.2,518.9,13.6,10.2,489.4,5.8
40530,181901,AJMER,1938,3.4,0.0,0.0,0.4,0.9,111.8,154.5,64.6,0.8,0.7,0.0,0.0,337.1,3.4,1.3,331.7,0.7
40531,181901,AJMER,1939,0.2,19.1,15.6,0.0,0.0,78.1,42.9,98.7,24.8,0.0,0.0,0.0,279.5,19.3,15.6,244.5,0.0
40532,181901,AJMER,1940,29.5,13.9,7.2,0.0,4.5,55.2,158.9,343.1,12.5,0.0,11.0,0.0,635.8,43.4,11.8,569.6,11.0
40533,181901,AJMER,1941,3.0,0.6,0.2,0.0,16.8,19.6,76.7,131.0,32.8,1.4,0.0,2.6,284.7,3.6,17.0,260.1,4.0
40534,181901,AJMER,1942,5.0,8.5,0.0,1.4,12.6,32.4,318.5,246.6,77.5,0.0,0.0,1.2,703.8,13.5,14.0,675.0,1.2
40535,181901,AJMER,1943,0.4,0.0,0.0,2.7,2.8,29.5,449.1,62.9,94.0,0.0,0.0,0.0,641.3,0.4,5.5,635.4,0.0
40536,181901,AJMER,1944,13.0,1.2,16.7,7.1,0.0,61.0,191.6,342.8,12.5,18.4,0.6,0.0,664.9,14.2,23.8,607.9,19.0
40537,181901,AJMER,1945,16.7,0.0,0.0,5.4,14.0,60.0,233.0,174.7,48.7,1.0,0.0,0.0,553.7,16.7,19.5,516.4,1.0
40538,181901,AJMER,1946,0.0,5.7,0.0,0.1,0.1,53.0,110.2,260.5,85.5,1.2,6.0,4.5,526.8,5.7,0.3,509.2,11.7
40539,181901,AJMER,1947,3.5,0.8,0.0,0.0,1.4,10.2,57.8,249.2,239.4,14.5,0.0,1.4,578.1,4.3,1.4,556.6,15.9
40540,181901,AJMER,1948,46.7,19.1,0.0,0.0,0.0,12.4,148.2,91.8,24.9,5.1,2.8,0.1,351.0,65.8,0.0,277.3,8.0
40541,181901,AJMER,1949,1.0,0.0,0.0,0.0,18.8,52.0,218.4,91.3,24.3,0.0,0.0,0.0,405.9,1.0,18.8,386.1,0.0
40542,181901,AJMER,1950,0.0,0.0,0.5,0.0,6.0,28.8,226.0,147.3,177.2,0.0,0.0,0.0,585.9,0.0,6.5,579.4,0.0
40543,181901,AJMER,1951,0.1,0.3,6.0,4.6,7.6,33.7,104.5,90.4,2.0,0.0,15.4,0.0,264.6,0.4,18.1,230.6,15.4
40544,181901,AJMER,1952,0.8,3.9,0.1,1.7,0.3,103.2,336.0,111.1,0.1,0.0,0.0,1.6,558.9,4.7,2.1,550.4,1.6
40545,181901,AJMER,1953,28.1,0.0,0.0,0.2,2.1,29.7,140.2,270.6,34.8,0.0,0.0,0.0,505.8,28.1,2.3,475.4,0.0
40546,181901,AJMER,1954,0.3,10.6,2.3,0.0,0.2,23.8,199.0,86.8,119.1,7.4,1.6,0.0,451.1,10.9,2.5,428.7,9.0
40547,181901,AJMER,1955,3.9,3.7,0.2,0.0,4.8,51.3,22.8,356.2,169.8,85.0,0.0,1.2,698.9,7.6,5.0,600.2,86.1
40548,181901,AJMER,1956,2.3,0.1,7.4,0.0,0.0,20.2,320.0,95.8,25.2,134.7,0.0,3.4,609.2,2.5,7.5,461.3,138.0
40549,181901,AJMER,1957,33.6,0.0,3.5,0.6,1.1,37.7,145.9,188.5,13.4,3.4,0.0,1.3,429.0,33.6,5.2,385.5,4.7
40550,181901,AJMER,1958,1.4,0.0,0.0,0.2,2.3,36.4,171.0,82.1,155.1,1.0,9.5,0.5,459.5,1.4,2.5,444.6,10.9
40551,181901,AJMER,1959,0.2,0.0,0.0,1.5,16.4,7.6,173.9,165.3,102.3,19.4,4.8,0.0,491.3,0.2,17.9,449.0,24.1
40552,181901,AJMER,1960,0.1,0.0,5.8,0.0,3.3,44.5,71.6,142.9,9.4,0.0,0.0,1.3,279.0,0.1,9.2,268.3,1.3
40553,181901,AJMER,1961,1.3,4.7,0.0,1.0,0.4,45.9,114.0,141.4,230.5,0.1,0.0,0.1,539.5,6.0,1.4,531.9,0.2
40554,181901,AJMER,1962,0.0,0.1,1.9,0.0,0.1,0.4,209.0,65.6,28.0,0.0,0.1,0.1,305.4,0.1,2.0,303.1,0.2
40555,181901,AJMER,1963,0.0,0.3,0.2,0.6,0.0,22.2,107.8,164.3,45.4,5.6,2.8,0.0,349.2,0.3,0.8,339.7,8.3
40556,181901,AJMER,1964,0.0,0.0,0.0,0.0,50.2,18.6,110.9,213.7,36.3,0.2,0.0,0.0,429.9,0.0,50.2,379.5,0.2
40557,181901,AJMER,1965,1.0,0.0,3.1,0.3,0.0,2.1,180.2,113.1,20.0,5.8,0.0,0.0,325.7,1.1,3.4,315.4,5.8
40558,181901,AJMER,1966,0.3,0.9,0.0,0.0,0.3,70.1,109.9,100.3,112.6,0.0,2.4,0.0,396.8,1.2,0.3,392.9,2.4
40559,181901,AJMER,1967,0.0,0.0,44.1,0.6,0.0,59.4,89.2,171.2,99.2,0.0,0.6,36.9,501.2,0.0,44.6,419.0,37.5
40560,181901,AJMER,1968,23.2,0.6,2.0,0.0,5.1,0.7,225.7,91.1,0.6,1.1,0.0,0.0,350.2,23.8,7.1,318.2,1.1
40561,181901,AJMER,1969,9.4,0.0,0.0,0.0,0.0,3.9,146.3,134.8,74.5,0.3,0.0,0.0,369.1,9.4,0.0,359.4,0.3
40562,181901,AJMER,1970,0.0,14.3,0.6,0.0,0.4,69.9,100.7,339.7,36.9,6.6,0.0,0.0,569.2,14.3,1.0,547.2,6.6
40563,181901,AJMER,1971,0.1,0.0,0.0,0.6,29.8,166.9,142.2,68.4,73.1,5.2,0.3,0.0,486.6,0.1,30.4,450.6,5.4
40564,181901,AJMER,1972,0.0,1.2,0.0,0.0,0.0,46.7,27.2,146.9,6.6,0.0,0.0,0.0,228.5,1.2,0.0,227.4,0.0
40565,181901,AJMER,1973,1.7,2.7,0.0,0.0,15.4,21.3,155.9,312.7,128.7,0.0,0.0,0.0,638.3,4.3,15.4,618.6,0.0
40566,181901,AJMER,1974,0.0,0.0,4.5,0.0,29.3,49.1,253.5,42.3,4.7,51.3,0.0,0.3,435.1,0.0,33.8,349.6,51.7
40567,181901,AJMER,1975,0.3,0.1,0.8,0.0,0.9,70.7,332.1,214.8,169.0,41.7,0.0,0.0,830.4,0.4,1.8,786.6,41.7
40568,181901,AJMER,1976,3.2,5.1,0.0,0.7,11.7,11.7,257.6,363.7,158.1,0.1,14.8,0.0,826.6,8.2,12.4,791.1,14.9
40569,181901,AJMER,1977,17.3,1.0,0.0,6.0,29.0,135.5,227.2,128.6,50.9,0.0,0.0,0.0,595.4,18.2,34.9,542.1,0.0
40570,181901,AJMER,1978,0.0,10.8,1.8,0.8,0.0,86.4,202.7,122.8,33.9,6.8,2.4,0.1,468.5,10.8,2.6,445.8,9.3
40571,181901,AJMER,1979,2.0,18.2,1.1,0.7,50.9,24.8,343.2,76.2,8.5,0.6,22.6,2.3,551.2,20.2,52.7,452.7,25.6
40572,181901,AJMER,1980,0.0,0.0,2.0,0.0,2.8,135.4,160.3,67.4,20.2,1.2,0.1,17.3,406.7,0.0,4.8,383.3,18.5
40573,181901,AJMER,1981,14.0,0.0,6.2,0.0,2.3,57.0,219.7,34.9,69.4,1.2,9.7,0.5,414.8,14.0,8.4,380.9,11.5
40574,181901,AJMER,1982,17.6,0.7,6.0,18.3,21.9,16.9,151.4,203.4,24.9,5.0,15.1,4.0,485.1,18.3,46.1,396.7,24.1
40575,181901,AJMER,1983,0.1,0.7,0.0,33.8,17.2,44.1,315.0,271.3,56.4,5.4,0.0,0.0,744.0,0.8,51.0,686.8,5.4
40576,181901,AJMER,1984,0.3,0.0,0.0,0.0,0.0,11.8,78.8,184.4,112.2,0.0,0.0,0.0,387.5,0.3,0.0,387.3,0.0
