,Id,name,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,JF,MAM,JJAS,OND
67865,293401,ADILABAD,2007,0.0,0.0,0.3,0.0,0.0,183.1,175.2,218.8,231.7,29.2,7.3,0.0,845.5,0.0,0.3,808.7,36.5
67866,293401,ADILABAD,2008,0.0,4.7,54.1,5.1,0.0,118.2,207.2,380.6,134.0,15.6,1.6,0.0,921.1,4.7,59.2,840.0,17.3
67867,293401,ADILABAD,2009,0.0,0.0,0.1,0.0,1.8,112.5,171.8,183.6,117.1,32.6,32.7,0.9,653.0,0.0,1.9,585.0,66.1
67868,293401,ADILABAD,2010,16.0,5.4,1.7,6.7,1.9,114.2,408.6,401.3,267.3,110.3,55.3,3.1,1391.9,21.4,10.3,1191.5,168.7
67869,293401,ADILABAD,2011,0.0,21.0,0.3,19.5,9.3,123.9,279.2,340.6,137.7,8.7,0.0,0.0,940.1,21.0,29.0,881.4,8.7
67870,293401,ADILABAD,2012,1.8,0.0,0.0,3.1,0.0,107.7,382.3,296.2,232.8,64.1,17.0,0.0,1105.1,1.8,3.1,1019.0,81.1
67871,293401,ADILABAD,2013,-999.9,20.6,4.0,30.4,0.0,385.5,618.9,272.2,212.1,176.4,0.0,0.0,-999.9,-999.9,34.4,1488.8,176.4
67872,293401,ADILABAD,2014,0.0,-999.9,88.2,-999.9,30.0,49.4,134.6,227.5,219.9,35.0,-999.9,0.3,-999.9,-999.9,-999.9,631.4,-999.9
67873,293401,ADILABAD,2015,36.4,0.0,58.6,50.3,33.5,277.6,149.5,174.9,173.2,4.9,0.0,4.2,963.1,36.4,142.4,775.2,9.1
67874,293401,ADILABAD,2016,1.5,1.1,18.0,7.4,29.5,227.5,403.2,139.4,271.6,98.9,0.0,0.0,1198.2,2.6,54.9,1041.8,98.9
67875,293401,ADILABAD,2017,0.0,0.0,15.2,3.5,22.9,244.5,118.9,272.1,84.9,75.9,8.0,0.0,845.9,0.0,41.5,720.5,83.9
67876,293401,ADILABAD,2018,0.0,14.1,3.9,39.1,60.1,286.4,370.7,543.6,128.2,0.0,0.0,13.2,1459.4,14.1,103.1,1328.9,13.2
67877,293401,ADILABAD,2019,1.2,0.3,2.3,5.0,0.0,120.3,394.6,289.7,212.1,79.8,2.5,0.6,1108.4,1.5,7.2,1016.8,82.9
