,Id,name,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,JF,MAM,JJAS,OND
29284,261202,AKOLA,1933,0.9,4.2,1.1,2.3,49.4,201.1,238.4,179.6,244.1,58.0,1.8,23.5,1004.4,5.1,52.8,863.2,83.3
29285,261202,AKOLA,1934,3.9,0.0,0.0,0.0,0.0,130.0,241.8,332.0,126.4,2.7,68.9,0.0,905.7,3.9,0.0,830.2,71.6
29286,261202,AKOLA,1935,20.2,7.3,0.0,26.2,0.7,143.7,456.8,138.5,180.8,11.8,1.3,1.4,988.8,27.5,27.0,919.8,14.5
29287,261202,AKOLA,1936,23.0,46.9,10.5,3.8,42.5,276.4,68.9,153.0,173.1,0.6,264.5,0.0,1063.4,69.9,56.9,671.4,265.2
29288,261202,AKOLA,1937,0.0,9.8,8.6,83.3,0.3,161.0,400.1,37.9,271.5,150.1,0.0,0.9,1123.5,9.8,92.2,870.5,151.0
29289,261202,AKOLA,1938,11.4,0.0,3.8,4.1,20.6,253.9,330.5,112.2,157.5,45.5,0.0,0.0,939.5,11.4,28.6,854.1,45.5
29290,261202,AKOLA,1939,0.8,0.0,15.5,26.2,0.0,100.3,201.7,288.4,43.9,10.5,13.0,0.0,700.3,0.8,41.7,634.3,23.6
29291,261202,AKOLA,1940,0.0,2.2,0.0,2.3,6.0,175.9,406.9,174.8,69.8,62.7,21.2,9.0,930.9,2.2,8.3,827.4,92.9
29292,261202,AKOLA,1941,16.4,26.4,8.8,1.6,0.0,71.2,354.7,119.3,60.8,3.9,0.0,0.0,663.2,42.8,10.4,606.1,3.9
29293,261202,AKOLA,1942,1.4,59.5,0.0,9.3,0.2,162.8,298.3,256.7,110.4,0.6,0.0,43.7,943.0,60.8,9.5,828.2,44.4
29294,261202,AKOLA,1943,27.9,0.0,0.0,0.0,43.2,134.2,185.7,72.1,180.4,128.1,0.0,0.0,771.6,27.9,43.2,572.4,128.1
29295,261202,AKOLA,1944,2.4,30.6,40.1,0.0,0.1,122.9,308.4,365.4,178.0,54.7,5.6,0.0,1108.1,33.0,40.2,974.7,60.3
